S_1,F_1,S_2,F_2
-3.3306690738754696e-16,1.7650716699790793e-06,-3.3306690738754696e-16,-2.388677344811185e-09
2.220446049250313e-16,-8.204526920962966e-07,0.0,3.0937963302335447e-09
-1.1102230246251565e-16,1.34608831103833e-07,1.1102230246251565e-16,-9.305721526686752e-10
2.220446049250313e-16,1.7002021195366996e-07,-2.220446049250313e-16,3.1208428730167264e-09
0.0,-4.848738299756406e-10,0.0,-2.8816473651716026e-10
0.0,2.6589528356879553e-10,0.0,1.8127270795531557e-10
0.0,-3.420372873819131e-11,0.0,2.9258728773129426e-11
0.0,1.4230461253816884e-10,0.9999999999999997,-1.646292657753179e-10
0.0,-3.0325176536560863e-10,5.551115123125783e-16,5.4889842671101974e-11
0.0,3.5230604822356075e-10,-2.220446049250313e-16,3.327288111698579e-10
0.0,3.125468844844548e-09,-4.440892098500626e-16,8.816842700376525e-10
0.0,3.970304956468773e-08,4.440892098500626e-16,1.3989604372155464e-08
0.0,8.271048153041251e-08,0.0,4.414592180423948e-08
0.0,-2.749794347778335e-08,2.220446049250313e-16,-1.4925576152791106e-08
0.0,-4.012598999736383e-08,-3.3306690738754696e-16,4.5502556389465085e-09
0.0,-1.6866718866026527e-08,1.1102230246251565e-16,2.5374124135169027e-09
0.0,-3.2423292495309424e-09,0.0,1.1199628602298614e-08
0.0,-1.4687833171933562e-08,2.220446049250313e-16,1.2661097770205753e-08
0.0,2.0046844184662405e-09,2.220446049250313e-16,1.1582397263509847e-09
0.0,3.960774996869531e-09,-2.220446049250313e-16,4.7169158179372046e-08
0.0,1.725827658560774e-09,-6.661338147750939e-16,7.63563932082436e-09
0.0,-8.1688495967569e-09,0.0,-2.1821355034035158e-08
0.014638271419422422,5.42665446801038e-08,0.0,-1.008987782213924e-10
-0.09844376929827536,-9.052423592947885e-08,0.0,3.7033895949889533e-10
0.06804341007326586,1.3212937233220146e-07,0.0,-9.53745382670235e-10
0.02716378019858623,-1.21713583212113e-07,0.0,-1.7337015711937917e-10
0.07999466731271587,-2.598909532025573e-09,0.0,-5.795669388852785e-10
-0.07238511619017163,1.0813564017553284e-07,0.0,5.096702782036999e-10
0.05351621852772248,-8.589257163293949e-08,0.0,1.9862896438738173e-09
-0.025575891840044385,1.5010924414582405e-07,0.0,4.6051397140090006e-10
-0.07041093074407856,3.536634949341535e-08,0.9999999999999999,1.888127920679494e-09
0.07590181930692097,1.5685330936321405e-07,-0.9999999999999999,-1.0131743888308621e-09
-0.035753134787868124,3.131174196369102e-07,0.0,5.906845235159611e-10
-0.03901229388235028,1.7050869018930834e-07,0.0,1.6789615919776673e-09
-0.01912684356500116,1.4911075822965354e-07,0.0,-1.1401573463132299e-09
0.11369473225980742,9.359754699289623e-07,1.0,-1.1061515703403303e-09
-0.023751758563223646,-5.368420033846632e-07,0.0,-3.4428324635627e-10
-0.0028531525056227913,2.2836396738057366e-07,2.220446049250313e-16,6.557925313899204e-10
-0.03581568287911785,1.768552351677501e-07,0.0,-1.6607447417271711e-09
-0.03361074317096846,2.582591605460036e-07,-2.220446049250313e-16,-1.1560069124172402e-09
0.0,-3.968465556170031e-10,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.96046212386625e-11
0.0,4.898432770517047e-11,0.0,8.063937295688108e-11
0.0,-4.898432770517047e-11,0.0,3.077634591619471e-10
0.0,0.0,0.0,-3.161411132879266e-10
0.0,4.6503320916269074e-10,0.0,6.979775646343001e-11
0.0,-2.416716410325037e-10,0.0,-4.153852123378599e-11
0.0,5.213920378777103e-10,0.9999999999999998,9.409100859558706e-10
0.0,1.9934448258762667e-10,-0.9999999999999998,3.088941449846948e-10
0.0,6.95652802029656e-10,0.0,4.651586993364987e-09
0.0,1.207037525485788e-09,0.0,4.047387713868034e-09
0.0,4.2769416119803335e-09,0.0,1.0043085962863073e-08
0.0,-1.5669554931374556e-09,1.0000000000000002,-3.000006021380841e-09
0.0,-9.330816397312702e-10,-4.440892098500626e-16,2.2732971949324123e-09
0.0,9.793833299909235e-10,2.220446049250313e-16,6.684195419381922e-09
0.0,2.1587998944028183e-09,-3.3306690738754696e-16,2.4126856956740974e-09
0.0,5.96051785706209e-10,2.220446049250313e-16,8.194726675014889e-10
-2.220446049250313e-16,-1.925911931266454e-07,-2.220446049250313e-16,2.308349280610853e-08
0.0,-6.25599568593316e-08,-1.1102230246251565e-16,-3.545513322933401e-08
4.440892098500626e-16,-1.6454359297313204e-07,3.3306690738754696e-16,5.599875692041677e-08
-5.551115123125783e-16,4.819605692318895e-09,2.220446049250313e-16,-8.82364361132204e-08
3.3306690738754696e-16,4.700629233411745e-07,-4.440892098500626e-16,1.230976408805873e-07
0.0,9.269058409699937e-09,-3.3306690738754696e-16,-5.990181364268208e-08
0.0,3.090075438194617e-07,5.551115123125783e-16,3.594795146000245e-08
0.0,1.4032577837497246e-07,-4.440892098500626e-16,4.2631882024580105e-09
-4.440892098500626e-16,-1.4548277249560607e-09,2.220446049250313e-16,6.605876023968385e-09
2.220446049250313e-16,-1.3921131767347097e-07,0.0,8.554747523703563e-08
2.220446049250313e-16,-3.428911895753118e-07,-1.1102230246251565e-16,1.3073967579657615e-07
-4.440892098500626e-16,-1.6477853250762573e-07,1.1102230246251565e-16,2.727088769916009e-07
2.220446049250313e-16,-2.1784171622130046e-08,-1.1102230246251565e-16,2.2610126961808406e-07
2.220446049250313e-16,1.457991231745837e-07,1.1102230246251565e-16,5.31372700152133e-07
-2.220446049250313e-16,2.801300126975548e-07,2.220446049250313e-16,1.249451634066645e-06
0.0,1.0200619726674589e-08,0.0,-6.870568086014825e-07
-1.1102230246251565e-16,-1.6555395632167347e-07,0.0,1.1761894711526102e-07
-1.1102230246251565e-16,-3.1410556289301894e-07,2.220446049250313e-16,2.373301640545832e-07
0.0,-3.99740369694257e-09,0.0,-1.3128384823701827e-09
0.0,3.0006501727797277e-09,0.0,-1.522228515460356e-09
0.0,3.829250250220184e-10,0.0,-2.991026287757492e-09
0.0,-3.753384533733416e-09,0.0,3.785336821771069e-10
0.0,1.2297350443501993e-09,0.0,-7.570212845475766e-10
0.0,2.802718013228401e-09,0.0,-1.9045505172954352e-10
0.0,-2.0574525416705577e-09,0.0,-5.909693290284654e-11
0.0,-9.235866960111137e-10,1.0,-1.2448221925476235e-09
0.0,2.332986981379292e-09,-2.220446049250313e-16,2.995482195622401e-10
0.0,3.077374532978184e-09,2.220446049250313e-16,-6.439679345326924e-12
0.0,-4.804676212444302e-10,-1.0,4.5240852730721315e-10
0.0,2.1871548128160615e-09,0.0,7.017459779934398e-10
0.0,2.586407710225559e-09,0.0,1.3913041718716104e-09
0.0,3.6236235345654664e-09,1.0,2.065709758802825e-09
0.0,7.521447198399755e-09,0.0,-1.3517195585066586e-09
0.9999999999999999,4.218519631393747e-08,-1.1102230246251565e-16,3.041583473972764e-09
0.0,9.597202996758369e-08,3.3306690738754696e-16,5.0792801964405495e-09
0.0,2.420731313179658e-07,0.0,2.0386098587010792e-08
0.0,-4.7613056608497784e-09,0.0,-3.5529649267118615e-08
0.0,1.8381055753025068e-07,0.0,-4.3995078158332014e-08
0.0,1.8109948030087253e-07,0.0,8.901913588488237e-08
0.9999999999999999,1.0681044386728895e-07,0.0,-8.543198077859409e-08
1.1102230246251565e-16,1.6808532450340867e-07,0.0,-3.331450670884806e-08
4.440892098500626e-16,1.4903335454619082e-07,0.0,5.650804268952925e-09
-2.220446049250313e-16,2.4727077061470473e-07,0.0,-1.2681006467119005e-07
-2.220446049250313e-16,3.5720535151995136e-07,0.0,-7.710659133408631e-08
0.0,2.7688350883181573e-07,0.0,-8.758187561852534e-08
-1.1102230246251565e-16,1.0941403161268681e-07,0.0,-1.0639628840181105e-07
0.0,3.934503524760656e-07,0.0,-6.894122464018438e-08
0.0,5.224683945925792e-07,0.0,-2.5046198004474718e-08
-1.1102230246251565e-16,5.242124188953311e-07,0.0,-1.967675657965629e-08
1.1102230246251565e-16,1.0622530226100933e-06,0.0,-2.7670767366316787e-08
1.1102230246251565e-16,-5.344129931472706e-07,1.0,-3.4001566007191286e-09
0.0,-5.590015916823177e-07,2.220446049250313e-16,7.801818924235707e-09
0.0,-5.922158834437158e-08,-4.440892098500626e-16,-2.102475704646168e-08
0.0,1.333607315245902e-07,2.220446049250313e-16,-1.2857996267712221e-08
0.0,-8.628226169093976e-08,0.0,-3.41798738645593e-08
0.0,2.1503839491288091e-07,-2.220446049250313e-16,-3.632463290159666e-08
0.0,1.3107519407640207e-07,0.0,-9.163709364656808e-08
1.0,1.9221951106374038e-07,2.220446049250313e-16,1.0492382784832444e-07
4.440892098500626e-16,1.418077886228275e-07,2.220446049250313e-16,-1.9375875126571734e-09
0.0,9.761756700754623e-08,-4.440892098500626e-16,-3.4705971074799806e-08
-4.440892098500626e-16,-1.7152365217043425e-08,0.0,7.115446010175219e-08
0.0,2.527935407670144e-08,2.220446049250313e-16,-4.9915348654394705e-08
-1.1102230246251565e-16,-3.1084880447450453e-09,0.0,1.727348148961032e-08
0.0,-1.5989943449312713e-07,0.0,5.378715286497035e-08
1.1102230246251565e-16,-1.8663940863916646e-07,-3.3306690738754696e-16,-7.518017923757742e-08
2.220446049250313e-16,4.367350356915269e-08,1.1102230246251565e-16,2.8452939204726262e-08
0.0,4.527936425802118e-09,-1.1102230246251565e-16,2.7783322025243247e-07
-2.220446049250313e-16,-1.6098816217890995e-07,1.1102230246251565e-16,-1.9850761532325115e-07
0.0,3.786794309235122e-08,0.0,2.9515505843846763e-07
-1.1102230246251565e-16,-4.624368443728599e-08,2.220446049250313e-16,4.757857823278751e-08
1.1102230246251565e-16,-1.0448169689425419e-07,-2.220446049250313e-16,-1.510722086095483e-07
-2.220446049250313e-16,-5.5317602232207655e-08,-1.1102230246251565e-16,-4.9171137561643306e-08
-3.3306690738754696e-16,-8.133601214765917e-09,0.0,-8.15122678243796e-09
-2.220446049250313e-16,1.576670860536922e-09,0.0,-1.4470351028528244e-10
3.3306690738754696e-16,7.748102093252385e-09,0.0,-2.2319444625829038e-10
6.661338147750939e-16,1.2380664812239318e-07,0.0,7.237809918070326e-09
-6.661338147750939e-16,9.142376953263919e-08,0.0,7.225927795007081e-08
0.0,-8.951767895837293e-08,0.0,2.6955847687304418e-08
2.220446049250313e-16,7.606246796854065e-08,0.0,2.1274725625630706e-07
-3.3306690738754696e-16,9.507173217571108e-08,0.0,4.564736116208224e-07
3.3306690738754696e-16,3.569314088736064e-07,1.0000000000000002,6.966397648966448e-07
-2.220446049250313e-16,3.960374243661136e-07,-1.0000000000000002,-6.734526323270976e-08
0.0,2.2883363612891108e-07,0.0,-4.054651299156835e-08
0.0,3.542959746027918e-07,0.0,-1.1425968864386955e-07
-1.1102230246251565e-16,1.8489002286514736e-06,0.0,3.197317823833154e-08
0.0,6.846488304290684e-07,1.0000000000000002,-1.6046008681769325e-07
3.3306690738754696e-16,4.467886355996598e-06,0.0,7.487719813070734e-08
-4.440892098500626e-16,9.438516053705824e-06,-2.220446049250313e-16,-2.1494631141649734e-07
1.1102230246251565e-16,4.0737313611316495e-06,2.220446049250313e-16,-3.1991881144222134e-07
0.0,-2.597985258034896e-06,-3.3306690738754696e-16,-2.856533910744474e-07
-2.220446049250313e-16,8.131337239092321e-08,0.0,4.081955262691395e-09
0.0,-7.891719775443564e-08,0.0,-1.4359131106367329e-09
-2.220446049250313e-16,6.56436426993423e-08,0.0,-2.429741674525588e-09
2.220446049250313e-16,-5.761503985013405e-08,0.0,-1.637434154933004e-09
4.440892098500626e-16,-5.403528291481052e-09,0.0,2.6212502834965787e-09
-2.220446049250313e-16,-3.4597643150391367e-08,0.0,7.957912995237853e-10
0.0,2.983713329740569e-08,0.0,3.7115416962052443e-09
0.0,5.719533078263336e-08,0.0,3.4903940182573485e-09
0.0,5.314358872965388e-08,0.0,1.8828534287251825e-09
-3.3306690738754696e-16,1.0833621786332517e-07,0.0,-1.7072778746296519e-09
1.1102230246251565e-16,1.0779363606161492e-07,0.0,-9.889475904856226e-10
-1.1102230246251565e-16,8.653256600155146e-08,0.0,3.255552272207748e-10
1.1102230246251565e-16,2.1669703187399136e-07,0.0,2.733386050834953e-09
0.0,1.5897431353550935e-07,0.0,-3.424826466869036e-09
0.0,9.427105055692663e-07,0.9999999999999997,6.137794272831336e-10
0.0,-5.211588245401799e-07,3.3306690738754696e-16,1.3785267150012711e-09
-3.3306690738754696e-16,-1.1952771501455555e-07,0.0,-4.313004975387003e-09
3.3306690738754696e-16,3.6983010431868024e-08,-3.3306690738754696e-16,-8.7793132763636e-10
2.220446049250313e-16,-2.128913934029697e-09,0.0,2.4814828969432767e-08
-3.3306690738754696e-16,-3.572448292743502e-08,0.0,-2.5851577989399743e-08
1.1102230246251565e-16,5.938555318607542e-08,0.0,6.907390159849313e-10
2.220446049250313e-16,-5.6514247148697926e-08,0.0,2.4814073296131056e-09
0.0,-9.400122280567313e-09,0.0,-2.7651213652113424e-09
2.220446049250313e-16,3.738182954293737e-08,0.0,1.1857956061511744e-09
-4.440892098500626e-16,9.16150696639306e-08,0.0,1.3486858740918704e-09
0.0,2.1740179079188238e-07,0.0,1.5325442914715378e-09
0.0,-1.8358581144184427e-07,0.0,8.498018289060389e-10
0.0,2.055121797184254e-08,0.0,-1.863311061001127e-09
-1.1102230246251565e-16,3.514066122534136e-08,0.0,-1.106948976925537e-10
1.1102230246251565e-16,1.1455632886736566e-07,0.0,-1.8281222757821071e-09
2.220446049250313e-16,2.1374819993980052e-07,0.0,6.113915262950797e-09
-3.3306690738754696e-16,1.9352714275555627e-07,0.0,-5.784616607940051e-09
5.551115123125783e-16,3.8021295267753885e-07,0.0,4.386806251588379e-10
-6.661338147750939e-16,-1.189714453175839e-07,0.0,4.945593490290891e-10
4.440892098500626e-16,6.578772172360915e-07,0.0,-1.4382193658235563e-09
0.0,6.020619355240343e-06,0.0,-8.404334339573441e-10
0.0,7.650294975292106e-09,1.0,-5.3591283233345177e-08
0.0,5.155522231348186e-08,-2.220446049250313e-16,1.523175185980108e-07
0.0,1.2910605278193544e-07,1.1102230246251565e-16,1.458260697972946e-07
0.0,7.490390885322995e-08,3.3306690738754696e-16,2.043190448830501e-07
0.0,6.616772054712781e-08,0.0,4.949139622567601e-07
0.0,9.165734127236647e-08,-2.220446049250313e-16,6.461123462031538e-07
0.0,6.73795113925735e-08,2.220446049250313e-16,9.261926379622307e-07
0.0,-9.35143418701045e-08,-2.220446049250313e-16,1.1765253702833431e-06
0.0,-5.1234121656307316e-08,0.0,2.0291514601922245e-06
0.0,9.405135870110847e-09,2.220446049250313e-16,1.651569164096145e-06
0.0,-4.409091047818947e-08,0.0,2.301563699802501e-06
0.0,-2.6440301326147122e-08,-6.661338147750939e-16,1.027471716952277e-06
0.0,-1.4643480028553318e-07,2.220446049250313e-16,-1.2638685802812681e-06
0.0,-5.1500234121704135e-08,4.440892098500626e-16,-6.351693627948421e-07
1.0000000000000002,-1.4118738675961137e-07,0.0,-6.760363248758939e-07
-3.3306690738754696e-16,-5.53783870316238e-08,2.220446049250313e-16,-1.7569036117492944e-06
1.1102230246251565e-16,-4.077748201325449e-08,-5.551115123125783e-16,-1.985750850508339e-06
-1.1102230246251565e-16,-3.7352148751779166e-08,-2.220446049250313e-16,-1.6439556020486633e-06
0.0,2.3048844166595472e-08,0.0,2.6015776022347834e-08
0.0,7.909578556564156e-08,0.0,7.973759714730021e-08
0.0,5.0649391170054525e-08,0.0,2.0224517882638803e-08
0.0,4.3624874024317245e-08,0.0,1.2912482105775785e-08
0.0,7.798664682923116e-08,0.0,1.1665224519674664e-07
0.0,8.920100924569862e-09,0.0,-1.8407790491892197e-08
0.0,1.0208289609181519e-07,0.0,1.6546058532185267e-07
0.0,8.477707638121499e-08,0.0,2.0580028490257975e-07
0.0,8.777363973422332e-08,0.9999999999999997,2.206012311489758e-07
0.0,-1.4204056810740443e-07,-0.9999999999999997,3.92181379993417e-07
0.0,-1.3907202855989453e-07,0.0,-3.456108288446558e-08
0.0,-9.614808789137895e-08,0.0,-3.827658645150222e-07
0.0,3.692761652018817e-08,0.0,2.2476228878076442e-09
0.0,-1.3680580934760666e-08,1.0,1.9608559682637865e-07
0.0,1.5372199442253985e-07,2.220446049250313e-16,6.123481171016461e-08
0.0,1.1092117233602041e-07,-3.3306690738754696e-16,1.918196517181059e-07
0.0,1.0102497753905477e-07,3.3306690738754696e-16,6.521491968669579e-07
0.0,6.97750010658638e-08,-4.440892098500626e-16,1.580969978931533e-07
0.0,-6.039060584939194e-10,0.0217421085374514,3.838413977064193e-06
0.0,1.4542242632309411e-09,-0.0003090634929054925,1.5735344277345562e-06
0.0,1.3499821926998836e-08,0.07839974822144358,4.488871309149547e-06
0.0,-1.1280829348425671e-08,-0.09746523102970239,8.88066279003396e-07
0.0,4.4978874624845845e-09,0.04859711121970589,8.778539267950671e-07
0.0,5.502898370313147e-09,-0.02893759610995361,3.916307832696475e-06
0.0,3.66156498343706e-08,-0.004994407447909799,6.521125578728969e-06
0.0,6.077932486192593e-08,0.049251718950465095,-3.6458040995057537e-07
0.0,3.947077189536686e-08,0.01879133963232449,3.4816261177184047e-06
0.0,1.679550152289266e-08,0.017722598146843627,2.5103767256951014e-06
0.0,-4.98636225643166e-09,-0.09161300302244291,8.164746031980026e-06
0.0,3.0858622324103635e-08,0.11834161704676016,3.022847886313683e-06
0.0,5.207199080814459e-08,-0.12991963099838477,-1.38083159981761e-06
0.0,-6.62917969407317e-08,0.05485070640751322,-8.70962903718464e-06
0.0,-3.492775135782722e-08,-0.004992923183914755,-5.247865919955076e-06
0.0,-2.3758578038268762e-08,0.012846845493521997,-8.869960402080325e-06
0.0,7.786361067019259e-09,0.029539106917821245,-2.4386969016632045e-06
0.0,2.483776242456768e-08,-0.04158586937728326,-3.2736586945247843e-06
0.9999999999999999,-7.362303335867169e-08,0.0,-1.3929084161645746e-07
-1.1102230246251565e-16,-6.841418667136176e-08,0.0,-2.336286343052051e-07
2.220446049250313e-16,-6.668960281785977e-08,0.0,-9.253477628590211e-09
0.0,1.7366492670589646e-07,0.9999999999999999,6.200264124345257e-08
0.0,-2.485813865860109e-07,-1.1102230246251565e-16,-1.4420950833482483e-07
0.0,1.1051246247006934e-07,2.220446049250313e-16,3.639874989858071e-07
6.661338147750939e-16,4.982575774192725e-09,0.0,-2.3335246623901185e-07
-8.881784197001252e-16,-7.163066584325861e-08,2.220446049250313e-16,-2.2358763658303354e-07
4.440892098500626e-16,-4.192391429569391e-08,-3.3306690738754696e-16,3.6205790365784196e-08
2.220446049250313e-16,1.4280226423579755e-08,1.1102230246251565e-16,2.1853850284969243e-09
-4.440892098500626e-16,-1.4526067957376656e-07,2.220446049250313e-16,6.907269209932566e-07
-3.3306690738754696e-16,-1.6563103599764936e-08,0.0,2.8921291459482737e-07
2.220446049250313e-16,-7.038973421913391e-08,0.0,-5.1280767365824474e-08
5.551115123125783e-16,-1.1675346343054118e-07,0.0,1.6153248907357928e-07
-4.440892098500626e-16,-8.997228917451139e-08,0.0,-8.29862642603985e-08
-1.1102230246251565e-16,-7.632325491613303e-08,-2.220446049250313e-16,-3.834818357972836e-07
0.0,-8.435736589262886e-08,4.440892098500626e-16,-4.199105774205236e-07
-1.1102230246251565e-16,1.1920212017457743e-07,-5.551115123125783e-16,4.16141767800582e-07
0.0,7.730474500533545e-08,-0.030392440388737674,-7.755400099895837e-09
0.0,2.042391088252771e-07,0.06601305231902055,3.80641906883028e-09
0.0,1.395433088191567e-07,0.046964990156183495,3.766594414145175e-09
0.0,-1.689588771114367e-08,-0.13056611391637007,3.7786351825275233e-10
0.0,2.8285944608796938e-08,0.07930592225460154,8.026526998605729e-10
0.0,-4.3711054331652175e-08,-0.0375358179457248,-3.505556422922496e-09
0.0,-4.380906659662287e-08,0.03784169797901593,1.937837890153563e-10
0.0,-2.182034108955122e-08,0.05503790240145601,-3.8905971777580883e-10
0.0,-2.1934431515546727e-08,0.02576764155102018,-7.456269379701998e-10
0.0,-6.246004886634181e-08,-0.03578438021521735,-1.3388721908924604e-09
0.0,-4.8269993158101e-08,-0.02314437909441902,-1.6187302609438348e-09
0.0,1.3707980883737015e-08,0.020590522586108273,1.798336590752571e-10
0.0,1.7959575870918353e-08,-0.028085974085102494,1.6805540736797296e-09
0.0,2.3537410243079754e-09,-0.031935682740461546,-9.903489583962253e-10
0.0,3.1374753461932414e-08,0.07794361880388712,4.12453626807977e-11
1.0,3.32938867586563e-08,-0.01757029456060355,7.667990242765656e-10
-2.220446049250313e-16,-1.7052886391866185e-08,0.004524091129471053,4.639346684598422e-10
0.0,-4.266108817319041e-08,0.008437143624113963,-1.0764861002598996e-09
-2.220446049250313e-16,3.815715899690986e-06,1.0000000000000002,7.724614192738947e-09
-2.220446049250313e-16,2.721843193285165e-05,-2.220446049250313e-16,5.3631340435345025e-08
1.1102230246251565e-16,-1.9079470075666948e-05,2.220446049250313e-16,-3.5753465965626674e-08
5.551115123125783e-16,-1.680946443229905e-05,-4.440892098500626e-16,-5.324734289047229e-08
0.0,-3.7028576480224815e-05,0.0,4.4310410629577735e-08
-2.220446049250313e-16,-5.086202290840438e-05,-2.220446049250313e-16,-7.889614295208958e-09
0.0,-5.448887241072959e-05,4.440892098500626e-16,-1.2060237253308514e-08
0.0,-4.736443806905297e-05,-1.1102230246251565e-16,-3.5342232251878105e-09
0.0,-3.9681830094195924e-05,3.3306690738754696e-16,5.225007981835006e-09
-3.3306690738754696e-16,-4.712400259450074e-05,-2.220446049250313e-16,-3.9350829084128233e-08
1.1102230246251565e-16,-5.308774707373236e-05,2.220446049250313e-16,-7.470177010304725e-09
0.0,-1.0267540346831083e-06,-2.220446049250313e-16,-4.133963926733487e-09
2.220446049250313e-16,-8.170769433490932e-06,2.220446049250313e-16,-8.079312863173983e-09
-2.220446049250313e-16,-6.0988211771472855e-06,-4.440892098500626e-16,1.7569661281413573e-09
2.220446049250313e-16,3.1113391742109927e-06,1.1102230246251565e-16,-2.90496444677046e-09
-2.220446049250313e-16,5.628477083519101e-06,-1.1102230246251565e-16,-3.52986049279025e-09
-1.1102230246251565e-16,-2.9647882911376655e-05,2.220446049250313e-16,2.015734068550043e-09
-1.1102230246251565e-16,-1.9693054491654017e-05,-2.220446049250313e-16,-1.1841315306071462e-08
-2.220446049250313e-16,4.2616292716957105e-07,1.0000000000000004,1.264063103079138e-08
0.0,1.908250931137445e-06,-7.771561172376096e-16,7.439735366432388e-07
0.0,1.1171852747793307e-06,2.220446049250313e-16,1.8574475078025898e-06
1.1102230246251565e-16,2.955046511488042e-07,1.1102230246251565e-16,1.1205870578123731e-07
1.1102230246251565e-16,1.3824524103256408e-07,2.220446049250313e-16,-3.8572368339373523e-07
-2.220446049250313e-16,-7.202195774880245e-07,2.220446049250313e-16,-5.920275611970283e-07
2.220446049250313e-16,-3.5856228350894475e-07,-4.440892098500626e-16,-3.2608683113721777e-07
0.0,-1.9890626390406396e-07,0.0,-1.3193514405429583e-07
2.220446049250313e-16,-2.641587343532593e-07,0.0,2.988599590025842e-08
0.0,-5.976573447696866e-07,0.0,-1.8819337128661577e-07
-2.220446049250313e-16,-4.953281404596053e-07,0.0,-1.0851725846805498e-07
-1.1102230246251565e-16,7.603417543577962e-07,0.0,1.8191321942140344e-07
1.1102230246251565e-16,3.023701538040743e-08,-5.551115123125783e-16,2.472796609254147e-07
0.0,-3.6012688724440497e-07,3.3306690738754696e-16,2.02708486085612e-07
0.0,1.2261140454938863e-06,4.440892098500626e-16,5.395349489845104e-07
2.220446049250313e-16,3.1037195640237786e-07,0.0,7.768917498651715e-07
-2.220446049250313e-16,-1.0179995797443553e-06,-3.3306690738754696e-16,-1.1565293789317196e-08
0.0,4.146307219343728e-07,1.1102230246251565e-16,6.901575488882372e-07
0.0,-9.623281316262222e-09,0.0,2.1735989719218207e-08
0.0,2.4075803239931303e-09,0.0,1.2228308321482462e-08
0.0,2.7031968885538016e-10,0.0,1.0075349052840465e-07
0.9999999999999998,-5.87297410703513e-10,0.0,6.784245840663063e-08
-0.9999999999999998,-1.8419169051098193e-09,0.0,-3.125609282506048e-08
1.0000000000000002,6.061035756621536e-10,0.0,2.752826731011734e-08
-3.3306690738754696e-16,-9.634291225912864e-10,0.0,-1.4796998470956158e-08
-1.1102230246251565e-16,7.110248223529697e-11,0.0,-5.385143708736006e-09
4.440892098500626e-16,-2.513107555390804e-10,1.0,5.1751132446042945e-08
-3.3306690738754696e-16,-3.8767439258791114e-10,-1.0,-2.2130475940684857e-08
3.3306690738754696e-16,1.652290693154868e-10,0.0,-5.248791410394917e-08
-5.551115123125783e-16,1.7857512690788745e-10,0.0,5.132745002356386e-08
3.3306690738754696e-16,1.610950073338557e-09,0.0,1.902651661112032e-07
0.0,-3.9158929987515e-10,1.0000000000000004,-1.6583663864366848e-08
0.0,-9.235446019051352e-10,-4.440892098500626e-16,1.2210716704430524e-07
0.0,8.862189537772735e-10,0.0,1.0472405165273813e-07
0.0,-7.615840291741451e-10,2.220446049250313e-16,7.808859550095801e-08
4.440892098500626e-16,3.4898647305325914e-10,-2.220446049250313e-16,9.787993349164026e-08
0.0,-1.093964474563336e-09,0.0,3.1969186409241956e-08
0.0,8.318961519648844e-09,0.0,1.9064350453845723e-08
0.0,1.708586800930333e-08,0.0,-7.50406670135817e-08
0.0,-5.799936531047907e-10,0.0,6.270558543519656e-08
0.0,1.8893480202564214e-08,0.0,-2.374336816046707e-08
0.0,3.0095376502003996e-08,0.0,-2.5425899252695693e-08
0.0,7.0105976135437125e-09,0.0,-5.476799316284087e-08
0.0,-2.4244049967592213e-08,0.0,-1.5564209832064085e-08
0.9999999999999998,-5.412551473682459e-09,0.0,-3.732550197810268e-08
-0.9999999999999998,-1.01147520581435e-08,0.0,-4.354371228032505e-08
0.0,-2.1365267954820413e-08,0.0,-6.300812813719859e-08
0.0,6.090604998121315e-09,0.0,5.2116384097189465e-09
0.0,-5.795315871637293e-09,0.0,-1.3355693795347184e-08
0.9999999999999999,-1.6156099391650966e-08,0.0,-2.1575459641098853e-08
3.3306690738754696e-16,-2.5982380691402795e-09,1.0000000000000002,3.148937111063761e-10
-2.220446049250313e-16,7.376591781849116e-10,-4.440892098500626e-16,5.200516994818828e-09
2.220446049250313e-16,-1.1124371113169217e-08,6.661338147750939e-16,-1.7659299444972022e-08
-4.440892098500626e-16,-3.91561911783356e-09,-5.551115123125783e-16,-1.123852761963917e-08
-0.02210006703955214,1.0143518011318533e-06,1.0000000000000004,-3.560835537541607e-08
0.052155082035729716,6.786781523260284e-06,-6.661338147750939e-16,2.0647845389021303e-08
0.003266674743290121,-2.1175335859879824e-06,2.220446049250313e-16,-6.285574727371409e-10
-0.09885297037526453,1.0587755241431296e-06,2.220446049250313e-16,8.729122669137729e-09
0.12171354596719408,-2.68750991381239e-06,0.0,-2.7630733256955864e-09
-0.06026277952388903,-6.518769077956682e-06,-2.220446049250313e-16,-3.200719405072051e-08
0.020074849470050005,-2.378870340180578e-06,0.0,-7.250869771269203e-09
0.004640938522492144,-2.3767253878759247e-06,0.0,6.194528623382201e-09
0.02617993946425301,-2.6925890779239126e-06,0.0,-5.7746760262489155e-09
-0.012687317531979936,-3.882139208144508e-06,0.0,-1.573633348073145e-08
-0.038271901051273094,-5.2970907745475435e-06,0.0,-8.381420713021723e-09
-0.024951521534885224,-6.688104804197778e-07,0.0,7.894389497664625e-09
0.05806308179610298,-1.636116758163553e-06,-2.220446049250313e-16,-9.203222361975339e-09
-0.046029577264863786,-2.2121629626781217e-06,1.1102230246251565e-16,3.915882800242798e-08
-0.011451538795404614,5.7494871725794e-07,-2.220446049250313e-16,-9.474211992710485e-09
0.052268390063633374,7.212591299321509e-07,2.220446049250313e-16,-4.587472801631523e-09
