F1_1,F1_2,F1_3,F1_4,F1_5,F1_6,F1_7,F1_8,F1_9,F1_10,F1_11,F1_12,F1_13,F1_14,F1_15,F1_16,F1_17,F1_18,F1_19,S1_1,S1_2,S1_3,S1_4,S1_5,S1_6,S1_7,S1_8,S1_9,S1_10,S1_11,S1_12,S1_13,S1_14,S1_15,S1_16,S1_17,S1_18,S1_19,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F2_7,F2_8,F2_9,F2_10,F2_11,F2_12,F2_13,F2_14,F2_15,F2_16,F2_17,F2_18,F2_19,S2_1,S2_2,S2_3,S2_4,S2_5,S2_6,S2_7,S2_8,S2_9,S2_10,S2_11,S2_12,S2_13,S2_14,S2_15,S2_16,S2_17,S2_18,S2_19
0.9999999999999999,1.0,1.0,1.0,0.9999999999999998,1.0,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999998,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0000000000000002,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999999,4.0842471662472233e-07,2.5896166491179427e-07,7.382232354302687e-07,3.449268342592404e-06,4.016131606476847e-06,3.6233748915037724e-06,3.513467936500092e-06,3.358518529239518e-06,3.882175451508374e-06,4.2114008010685214e-06,5.489177738127182e-06,6.646496285611647e-06,5.6487150686734825e-06,3.422336999392428e-06,3.879909536408377e-06,2.6748423124445254e-06,1.4168111533763294e-06,1.0000567499446333e-06,7.869177181873966e-07,0.0,1.4645485935105286e-10,0.0,3.5762772743197504e-10,0.0,0.0,1.125647319799583e-09,4.832618843986225e-09,7.396408152615663e-09,1.0395199678825406e-08,1.021948996537958e-08,7.53409286069484e-09,4.796705699305903e-09,3.77832032327774e-09,3.444564444787801e-09,4.1389773386413255e-09,5.6541782589292214e-09,9.480375462445067e-09,8.674000673281058e-09
0.9999999999999997,1.0,0.9999999999999999,0.9999999999999997,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,1.0000000000000004,0.9999999999999999,0.9999999999999999,0.9999999999999997,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999998,1.1156503830989096e-06,2.702058918657713e-06,3.903079095834982e-06,7.226623938549892e-06,7.807035035511945e-06,1.0004953128373018e-05,1.0491857847227947e-05,1.301954598602606e-05,1.1964728219027166e-05,1.1593394719966455e-05,9.378014783578693e-06,7.3238523782492845e-06,8.233679955083062e-06,8.793149936536792e-06,7.159584538385389e-06,8.767200779402628e-06,8.88456315806252e-06,9.094815686694346e-06,8.771634657023242e-06,5.6800783809762836e-08,3.4075900234853405e-08,1.2355090861504437e-08,3.4996439834955596e-08,5.584395026403399e-08,3.4875536840672795e-07,4.3894443422232145e-07,4.994963347826342e-07,9.044464917451478e-07,1.9144744328514206e-06,2.5112086063927563e-06,3.358558751642704e-06,3.1039131954457843e-06,3.914373814950523e-06,4.472042814995803e-06,4.923677670376491e-06,5.325702340996941e-06,5.793667469333741e-06,6.7884882355429e-06
0.0,0.0,0.0,0.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000002,0.9999999999999997,0.9999999999999998,0.9999999999999997,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,0.9999999999999998,1.0,1.0000000000000007,0.9999999999999999,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.9999999999999997,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999998,3.587871884036531e-08,3.4366599166446574e-08,4.4851450198279964e-08,3.518621731757321e-08,3.508361210435851e-08,4.148109074009199e-08,3.6911964862440525e-08,4.571513176898634e-08,4.2623733698121666e-08,5.812266614668715e-08,7.875286911485091e-08,9.265702445304669e-08,1.043033400094373e-07,1.2809266607405335e-07,1.1182371650875211e-07,1.3439404398241094e-07,1.2771869890570996e-07,9.744071078898742e-08,7.812596294343166e-08,8.095556950138416e-07,1.309889307776757e-06,1.3262842969652412e-06,1.1214032213047177e-06,8.7730999211999e-07,6.445204775218372e-07,7.250295993799227e-07,8.19302857735238e-07,7.605577877711766e-07,6.555536515406857e-07,5.689230249572574e-07,5.159640778629182e-07,4.515463103871298e-07,4.5229003262647895e-07,5.453103312902386e-07,7.073722997574805e-07,1.0274982003011246e-06,1.067527659870393e-06,9.418604918209894e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999996,1.0000000000000004,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0,1.0000000000000004,0.9999999999999999,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999999,1.0,7.169944193918809e-09,1.7881461888968885e-08,1.330366136143013e-08,5.6654012148271706e-09,7.3281316570472654e-09,6.39252344392105e-09,7.743694974138293e-09,9.839188397364752e-09,1.5670105479870245e-08,1.6628588639377993e-08,1.5693872068567317e-08,1.2262995952028177e-08,1.1557990831079224e-08,1.5419305388064686e-08,1.038525274665858e-08,1.126083288838231e-08,1.215961091816098e-08,8.32693309860133e-09,7.371787624776971e-09,2.817984551484187e-07,3.505983883655972e-07,2.9591728321065604e-07,3.728286230852973e-07,2.568608167052844e-07,3.0098843382120324e-07,2.788741824133467e-07,2.9563618966221836e-07,2.953652170845089e-07,3.3691129033286413e-07,4.188554385109455e-07,4.994647838429956e-07,5.88636254406083e-07,7.20226154271586e-07,8.326514887357917e-07,2.2057250589568867e-06,2.027445862040622e-06,1.4515750422106066e-06,1.387253132634214e-06
0.0,0.0,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0000000000000004,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999998,0.9999999999999999,1.0000000000000002,0.9999999999999999,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999997,1.0,7.743070806753849e-08,1.5503419916740314e-07,1.2399810067620365e-07,1.8328722859450863e-07,3.065678768621183e-07,4.0217319394741937e-07,5.342648563555485e-07,5.164100826959839e-07,4.5931462011594704e-07,3.669348132007144e-07,2.942961430107971e-07,2.0837705108078808e-07,2.1904009486206633e-07,3.010618854659697e-07,2.595137985395013e-07,2.863522894358539e-07,3.6704149692923237e-07,3.4049335511099344e-07,2.935128094350148e-07,4.2877682304709455e-08,7.531693153595143e-08,7.618340696069481e-08,1.4369584135920377e-07,2.0736463000048388e-07,2.7224728000874164e-07,2.590771615018639e-07,3.9156364977088743e-07,3.406869524269496e-07,3.619098947638122e-07,2.821008635578437e-07,2.4337022779263863e-07,3.275003749081407e-07,6.728820039825223e-07,7.661415509119251e-07,1.2195742442600022e-06,1.6662079701745825e-06,2.0985669834772123e-06,2.1655560203726053e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,1.0,0.9999999999999997,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,6.603217258316363e-07,4.5796995351565783e-07,2.9912415300259454e-07,2.234961087310694e-07,5.813099903662078e-07,6.008863948636645e-07,5.600762904123258e-07,5.168902021068788e-07,3.2961938813969025e-07,2.2781655104608944e-07,1.6893140326601496e-07,1.2300992082714402e-07,8.120536492128849e-08,5.711774555550164e-08,3.9040262933554e-08,3.6810401660147815e-08,2.6975573774734585e-08,1.6857717000107186e-08,1.2950801941968847e-08,1.4872255121645138e-06,1.2889259835446864e-06,9.088475792395911e-07,9.160696663457202e-07,1.8460601836522982e-06,2.1712912371185666e-06,2.1310388206075003e-06,1.7184216062560155e-06,1.5189623809419573e-06,1.532472776943905e-06,1.1351805596859777e-06,1.08165733649912e-06,9.320653134636814e-07,6.85871469841004e-07,5.474438694363926e-07,5.999838720072148e-07,4.394529071305442e-07,2.6264807502229813e-07,1.7619104752952808e-07
1.303884373937277,1.252554424915335,1.2408327375231227,1.275939860045516,1.2853180734452028,1.3091003358702697,1.2649814801891897,1.293643090415342,1.311580850131137,1.271769829190991,1.3483003371477746,1.27513665196615,1.2959343674564567,1.2922246529934576,1.317328528034091,1.253244743788516,1.3113100751491773,1.210916211457012,1.2942545071986347,1.2865675317191472,1.3172190515673994,1.2300570543626552,1.2692931333953246,1.2889223919692536,1.3026809528025185,1.2887630471498324,1.293000945869694,1.2807871442421066,1.3096929183558272,1.379064818501011,1.280900988539304,1.306670742708953,1.289608168138165,1.3803102947389818,1.2969783833869595,1.3493286582187478,1.2778370532813952,1.3063842022438774,1.8428084871402462e-07,2.0940373275379897e-07,3.3834807879884463e-07,4.082405212102458e-07,5.128242605678679e-07,5.943286907950096e-07,5.773278019205463e-07,5.721119350710069e-07,5.26120427934984e-07,5.493951448443113e-07,4.558700339885036e-07,3.349043112166328e-07,3.6932542002432456e-07,3.455631315318897e-07,2.991634403315402e-07,3.305654985297224e-07,3.707830842358817e-07,3.770632076793845e-07,4.179373576107537e-07,6.891787478480182e-08,6.488648320868152e-08,5.999201029283085e-08,5.7676183118360316e-08,5.971467977872181e-08,5.7429997823987835e-08,5.300363810079034e-08,5.468465040792125e-08,5.332662418311429e-08,3.817703380093462e-08,4.3845028407929475e-08,2.1485324630532432e-08,2.4765832939976917e-08,1.8957872605085413e-08,1.7120481299315316e-08,1.731113981051635e-08,1.8555165048894652e-08,1.5744303993869833e-08,1.464468182277301e-08
1.312931549405731,1.3234258553740341,1.3575572806621639,1.284198440709748,1.3232551082507085,1.2402735503592985,1.3657015200640505,1.3425875766444455,1.2496315107132383,1.3600911097235469,1.296344653255668,1.3881350122072569,1.3607155439066312,1.2863709656251927,1.3693985039449201,1.3549197635141836,1.3326567925537394,1.3417601168995275,1.3621621824874117,1.2882755491617501,1.29264815134422,1.2547964084508403,1.2413403375999466,1.3448439270829655,1.2747709005106118,1.2433221581073124,1.2507703393460123,1.2771817725677312,1.3613668257015574,1.2714907077559097,1.2847581725393453,1.2382353400968684,1.2834656544257401,1.3015577565483907,1.3143582511287182,1.2668371430351755,1.3106016599489552,1.2738684684118524,1.3930194427302922e-06,1.324415518411115e-06,1.3251014479465084e-06,1.235544357314211e-06,1.1705914062076773e-06,1.1437638363531732e-06,1.0472399083027995e-06,1.0101784255311941e-06,9.471216230849678e-07,8.900003990675031e-07,7.805978100350331e-07,6.029477674474038e-07,5.490472290148318e-07,4.879502228050114e-07,4.7672965024503356e-07,4.4506556662327057e-07,4.33864687465757e-07,3.856304061855553e-07,3.713183104991913e-07,5.193589828422773e-07,4.5742462191356025e-07,6.204696035183587e-07,5.995808720626883e-07,5.668744904596679e-07,5.769821541434794e-07,5.04976947013347e-07,4.1882508412527385e-07,3.720411314134253e-07,3.1788928538389883e-07,2.415475421457813e-07,1.8313745897557965e-07,1.6346510847142782e-07,1.2501515982421553e-07,9.768121387310202e-08,8.052863833540869e-08,7.247127058462865e-08,5.0241002114148615e-08,3.3102014995733954e-08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,0.9999999999999998,1.0,1.0,1.0,0.9999999999999997,0.9999999999999998,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,2.284296318766366e-09,2.363041340380789e-09,2.708951485352884e-09,1.8414271274469486e-09,4.0810187007522815e-09,2.5182507024101854e-09,5.100140132441311e-09,4.368410033706027e-09,6.524579809763509e-09,8.323249556241308e-09,6.580598954641914e-09,6.903168925376235e-09,5.087207877174649e-09,7.032665294559593e-09,4.730954672460541e-09,4.639251360849528e-09,5.0308059273973525e-09,4.3215876210922485e-09,3.82695568568181e-09,3.6210989264873204e-07,3.6878948463936465e-07,3.398110408170396e-07,4.2854466357766797e-07,3.3243274799588107e-07,3.4115126084088844e-07,6.816187976710352e-07,4.4698381032048926e-07,4.4838411099590304e-07,4.484647519120699e-07,5.014834158600934e-07,5.966977084881364e-07,7.446045344750019e-07,9.228907003944187e-07,1.1429314270117175e-06,1.4664610262116184e-06,3.3648745102254906e-06,2.0318932115515053e-06,1.9725754441424216e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.9999999999999999,2.6308392819807124e-08,9.696512415224846e-09,8.33209234385457e-09,6.313476991204325e-09,4.322711297244375e-09,3.888071375968139e-09,6.245603367815988e-09,2.041980218248085e-09,1.3823582778460518e-09,2.7280798731155187e-09,2.5515968754552533e-09,6.840716793021784e-09,8.491493080908797e-09,2.6650140583228677e-08,2.625992490123963e-07,7.808242287410394e-07,7.509928821036738e-07,1.0101728548761458e-06,1.4681116113024474e-06,1.8800908940797e-08,3.814721787342989e-08,2.7008599801092714e-08,9.025696084963286e-09,8.942071327844303e-09,1.1369748031953009e-08,9.220075836147146e-09,9.435148839997964e-09,6.334715862976736e-09,1.1324120730016318e-08,1.2195591780894688e-08,2.5052827723470726e-08,5.5587661584866055e-08,1.3551808777378938e-07,4.242537670506863e-07,9.998558937240886e-07,1.3759836519966483e-06,1.5006556395746884e-06,1.8935156958832521e-06
0.0,0.0,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.9999999999999998,1.0000000000000002,0.9999999999999997,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9999999999999998,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.9999999999999999,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,6.230306411225683e-07,7.417299997314331e-07,7.082932995672309e-07,6.621376087423414e-07,5.043320470576873e-07,3.70489118495243e-07,2.5677738193508046e-07,1.9304672775888322e-07,1.5285713601542738e-07,1.226304945589618e-07,9.215702121423419e-08,6.175993405577174e-08,5.5692341049962125e-08,4.8050586087811097e-08,3.4183445762892005e-08,3.247580302456754e-08,4.033199907382823e-08,3.0588422106347936e-08,2.6546653941750264e-08,2.579668716862216e-07,1.91350804357171e-07,2.1588702310282314e-07,1.6340372823719918e-07,1.3943021741624763e-07,1.2041192576361937e-07,8.94355309810635e-08,6.64233130720504e-08,5.370349462907598e-08,4.1683049900598235e-08,3.5095059836010024e-08,2.4583604663064306e-08,2.6337868952452936e-08,2.111719812347701e-08,1.4860065622457341e-08,1.4994375696630868e-08,1.5971585298757417e-08,1.1895860207999931e-08,1.1718276216043932e-08
0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0,1.0000000000000007,1.0,0.9999999999999998,0.9999999999999997,1.0,1.0,0.9999999999999999,1.0,0.9999999999999998,1.0000000000000002,0.9999999999999996,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,1.0000000000000004,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.1294655593019342e-07,1.3252740629354776e-07,1.8543089694844638e-07,2.0475552418020015e-07,2.495231470334147e-07,2.474126020501899e-07,2.086723853267358e-07,1.7330661279402192e-07,1.5787466338679225e-07,1.3706785111367027e-07,1.0434753505705885e-07,6.725544885455292e-08,6.816361448613862e-08,5.49075299005608e-08,4.3559490237043974e-08,4.167307920965868e-08,4.8446455380712906e-08,3.654762288363145e-08,2.995208223666168e-08,6.134144014957599e-09,8.726047062701525e-09,5.6067237963475234e-09,7.038308158513473e-09,7.460511874946008e-09,5.614238640649916e-09,4.985832952053571e-09,4.194209546337646e-09,3.5194959946416303e-09,2.760277140190226e-09,2.00162223462641e-09,2.224747774892677e-09,3.5809748388793137e-09,5.557759741314783e-09,3.0676312379185334e-09,3.4225430933787495e-09,2.33433986585041e-09,2.1480543122009975e-09,2.314533387171025e-09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.1272377409277113e-08,2.6725118118520184e-09,2.782438723869518e-09,4.2043611614417385e-08,2.7568559701762752e-08,1.0697482721866436e-07,2.0136480429755466e-07,3.181706460964051e-07,5.257702554217758e-07,6.207204592101335e-07,6.943735172626475e-07,9.135408902238851e-07,9.132818945545296e-07,8.877261166162498e-07,8.930985131883062e-07,7.829936919279134e-07,5.916355519275384e-07,5.02191736018176e-07,3.869624094932078e-07,4.489646300953609e-07,5.695961647234071e-07,5.645999635817134e-07,5.5508068612653e-07,5.495473601513368e-07,5.253001091887199e-07,5.481132859586069e-07,5.634412332256034e-07,4.4271619970004394e-07,4.106879231358107e-07,3.844014258902462e-07,4.4186711534166534e-07,4.831529338389374e-07,4.916912502039849e-07,3.9716671551559557e-07,5.136346345580023e-07,4.916143296895825e-07,5.03461890843937e-07,4.3089277710350873e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000004,0.9999999999999998,0.9999999999999999,1.0000000000000004,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.052472573652267e-07,4.55289847423046e-07,5.9183028042753e-07,6.798669517138478e-07,6.387394307694194e-07,5.315720329690521e-07,4.509554116793879e-07,4.007120310234313e-07,3.7141388702366386e-07,3.1832843490064987e-07,3.0346770074629603e-07,2.6311394378808474e-07,2.7660437638132864e-07,2.486181458039027e-07,2.384112150366491e-07,2.061908830341963e-07,2.0337019464022886e-07,1.5874407637284095e-07,1.4434059067980342e-07,1.774321720660055e-08,3.013654215067163e-08,6.287605991417422e-08,6.889108128405041e-08,7.905231278471092e-08,7.215488047052077e-08,5.2218165791373394e-08,3.722809687189965e-08,3.977891509521214e-08,3.07749900230192e-08,2.122060855924701e-08,1.8271138380043794e-08,1.3923422770290017e-08,1.0339850309293297e-08,6.950132691585509e-09,6.0630083398294236e-09,5.6028265138508e-09,3.725641606333596e-09,2.2518316544761772e-09
1.3175363821084987,1.4245639389813063,1.353052060927871,1.4540113710245808,1.368799094773278,1.4029754891454636,1.33890433628924,1.4146838095504743,1.3904484359842881,1.4789730868483233,1.3876512411423736,1.311081120002839,1.3995568630883997,1.255477534457133,1.4579352410359345,1.316604887394253,1.373640997968877,1.2932866218622492,1.4274582640438058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.9999999999999998,1.0000000000000002,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.1664416277312739e-07,1.1981146670336783e-07,9.221687946592283e-08,1.1634800998194805e-07,1.0442533735499637e-07,9.746704279223196e-08,9.328589243295937e-08,9.91837190156275e-08,1.0320148149389752e-07,1.3179345756952898e-07,1.494182228611862e-07,1.9259781680602828e-07,2.600344089387363e-07,3.242382604184968e-07,5.375411433305999e-07,4.0002900618674176e-07,4.502174590470531e-07,4.5381177642411786e-07,4.3569364436280014e-07,2.586100178447737e-09,2.219782990753316e-09,1.8510550425787641e-09,1.7769239246678836e-09,1.2079316158430942e-09,2.504466145580864e-09,3.2219777179598453e-09,3.322416530782135e-09,3.2581465747583137e-09,5.113243073395779e-09,3.0806256656745744e-09,2.7680838288191014e-09,2.764127171595021e-09,3.046068197676277e-09,1.710777569607913e-09,2.4176203261561113e-09,2.2133369470545004e-09,1.582661257604201e-09,1.4716846963303e-09
0.0,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999996,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.9999999999999997,1.0000000000000004,1.0000000000000002,0.9999999999999999,0.9999999999999996,0.9999999999999999,1.0,4.926524070469895e-06,4.544830562736024e-06,5.187073520573904e-06,5.841397069161758e-06,6.6397836690157416e-06,7.920176221887231e-06,8.549504946131492e-06,7.738304020676878e-06,7.611874480062397e-06,6.7486671014194146e-06,6.194609022713849e-06,5.370636290535913e-06,4.789780950886779e-06,4.260090963725815e-06,3.9089514984880225e-06,4.656466035157791e-06,4.7698280468466695e-06,3.4589830875120242e-06,2.990343818964902e-06,1.6460635833936977e-06,1.4611652602525283e-06,1.0280005369622813e-06,1.0281120012223256e-06,1.084189460698326e-06,1.1565259569579212e-06,1.2852430018028826e-06,1.121455301245078e-06,1.1317294081436558e-06,1.2498744865752087e-06,9.592542824066186e-07,1.026242699708746e-06,8.871693580658757e-07,8.606365270225069e-07,7.730643631020939e-07,6.319588550240951e-07,6.331930762826232e-07,3.8802069468601985e-07,3.673244520996377e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9999999999999998,1.0000000000000002,1.0,1.0,1.0,0.9999999999999998,1.0,1.0000000000000002,1.0000000000000004,1.0000000000000004,0.0,8.351242031245931e-10,6.182739098470335e-10,2.3044721131348921e-10,1.4692402294791406e-10,0.0,2.5814133330914755e-10,1.3656927255745187e-10,4.611315024272145e-10,1.0744505105075853e-09,1.6097696994843425e-09,2.3463520487654322e-09,2.0473171769008758e-09,3.1737966477152214e-09,3.4719745523048575e-09,5.643936495935975e-09,2.805166843256046e-09,5.115889756268643e-09,5.786813295216575e-09,2.9274816371049893e-08,2.090962941680985e-08,4.3798506754733066e-08,9.481667806454652e-08,8.947932652603186e-08,1.1149708782909329e-07,1.290500172501652e-07,1.623303298003975e-07,1.8448243679358712e-07,1.670944669740493e-07,1.6686665418319536e-07,1.6441024399682647e-07,1.2986273745241306e-07,9.035989450012493e-08,1.1660637539989694e-07,1.3667644367387765e-07,1.718726608146426e-07,1.8368002088209324e-07,1.970897798742044e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999998,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,1.0,2.8816473651716026e-10,1.3578558277771436e-10,6.169440847081375e-10,2.233060525380637e-09,2.3345613775482834e-10,4.937407704908026e-10,3.1731178573579656e-09,5.955836157589545e-09,2.2517976983049693e-09,1.225256796022478e-09,2.9412637436720956e-08,1.1499103678147548e-07,1.7302274102348747e-07,2.4906433964133613e-07,2.8220700869496796e-07,3.791740738279259e-07,5.0230470662882e-07,4.488384121259514e-07,6.164683952647465e-07,1.5464410529908434e-09,2.572137891565518e-09,5.959255022780496e-09,8.502053505665685e-09,3.726814767901488e-09,6.198030144677347e-09,6.939138885719842e-09,1.1017511098998512e-07,3.499679223750718e-07,5.608415705182779e-07,7.904719595330789e-07,1.4885415531296075e-07,8.490988854248371e-08,4.8506494465527795e-08,5.979065775818526e-08,7.10432374262382e-08,4.982620307458774e-08,2.4074936710860584e-08,1.8411585589461765e-08
0.0,0.0,0.0,0.0,0.9999999999999997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000004,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.9999999999999998,6.425465270964991e-10,1.5099703931653607e-09,2.2677518141112073e-09,3.404196180500918e-09,3.3421760914364995e-09,4.119464996898969e-09,4.299999578627478e-09,3.173934987055205e-09,3.978248663827344e-09,9.252545235538534e-09,2.121560277457135e-09,2.0643157627731055e-09,2.0268473122087018e-09,2.227355475059589e-09,1.958302026094927e-09,1.8057315642749927e-09,1.921193354403883e-09,1.679264161058569e-09,1.4857234775789152e-09,2.0627757209012997e-07,1.361229358565197e-07,1.6758732783728193e-07,2.0092293979701025e-07,2.658201040617314e-07,3.455403913221744e-07,3.6392083586633816e-07,4.130798146206871e-07,4.6768688832798944e-07,4.707210194965228e-07,4.564940439877319e-07,4.0781003747270005e-07,3.935626750717347e-07,3.9653853036725193e-07,3.4240201784996316e-07,3.2307936237430113e-07,3.111026131819017e-07,2.27190078305739e-07,1.9472834225098268e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9999999999999998,0.9999999999999999,1.0000000000000004,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0000000000000002,1.22430268046837,1.238600768187026,1.2060953581169107,1.238775189742699,1.2796052753834408,1.2332640523433382,1.2590162788866939,1.2903508122661755,1.2540917744035425,1.2278640264533518,1.2330989860886792,1.198212702841345,1.2097523769852592,1.1930901281068582,1.2127313066674896,1.1673959273764705,1.144761603575592,1.2486223549277025,1.299385057099723,0.0,1.659869086623189e-09,2.032623824810287e-09,7.36063537898346e-10,9.206773343706232e-10,8.260357592382306e-10,4.1192627087127676e-10,4.0659349220817377e-10,4.397005801126674e-10,4.1836164255126816e-10,2.2674942479206095e-10,3.5209022086757357e-10,2.102843912887842e-10,3.242588017537962e-10,4.586485080615432e-11,5.6437892553828917e-11,1.3731603840105854e-10,8.519338429158196e-11,1.1781790681952842e-10,7.773010199940699e-08,6.00251180316036e-08,7.353233790752257e-08,7.877936241129646e-08,6.676279333817092e-08,5.418856652283921e-08,5.021816313899308e-08,4.441614116501569e-08,3.977190612403092e-08,3.654639062489195e-08,3.312555012513485e-08,2.7895350562801015e-08,3.011753850756804e-08,4.0746946794456564e-08,3.945913480407626e-08,4.492611793693868e-08,6.781194379357203e-08,5.905696269792315e-08,4.6300300837742724e-08
